id,modify_timestamp,database_name,orig_id,orig_table,type,value1,value2,value3,value4,value5,value6,value7,date_value,client,env,create_timestamp,entry_timestamp,updated_timestamp
13107,2015-12-18 15:38:39.003000000,FHN_WAREHOUSE_PRD,3,dbo.config,ScmRevision,db19d41280941b12d5bff6a801615b69d0cd4bc6,Client Repository SHA commit,,,,,,2015-12-18 15:38:39.003000000,FHN,PRD,2015-12-18 15:38:39.003000000,2016-02-11 10:07:07.480000000,2016-02-11 10:08:12.073000000
13108,2015-12-18 15:29:44.603000000,FHN_WAREHOUSE_PRD,4,dbo.config,coreRevision,v4.9.1,Branch name (tag) for core repository,11,,,,,2015-12-18 15:29:44.603000000,FHN,PRD,2015-12-18 15:29:44.603000000,2016-02-11 10:07:07.480000000,2016-02-11 10:08:12.073000000
13109,2016-01-05 13:04:46.223000000,FHN_WAREHOUSE_DEV,3,dbo.config,ScmRevision,0504a655efe18ee83afde3ead9b0130bb3ca8e9e,Client Repository SHA commit,,,,,,2016-01-05 13:04:46.223000000,FHN,DEV,2016-01-05 13:04:46.223000000,2016-02-11 10:07:09.727000000,2016-02-11 10:08:12.073000000
13110,2016-01-05 13:01:56.993000000,FHN_WAREHOUSE_DEV,4,dbo.config,coreRevision,v4.9.2,Branch name (tag) for core repository,12,,,,,2016-01-05 13:01:56.993000000,FHN,DEV,2016-01-05 13:01:56.993000000,2016-02-11 10:07:09.727000000,2016-02-11 10:08:12.073000000
13111,2015-02-19 16:39:39.090000000,FDLS_WAREHOUSE_UAT,3,dbo.config,ScmRevision,d737aa8759e18428914903505dd08ed74d9c75b1,The build version (ie. 4791),,,,,,2015-02-19 16:39:39.090000000,FDLS,UAT,2015-02-19 16:39:39.090000000,2016-02-11 10:07:11.450000000,2016-02-11 10:08:12.073000000
13112,2015-02-19 16:39:39.320000000,FDLS_WAREHOUSE_UAT,4,dbo.config,coreRevision,v4.5.2-rc.2,Source control revision for core repository,1,,,,,2015-02-19 16:39:39.320000000,FDLS,UAT,2015-02-19 16:39:39.320000000,2016-02-11 10:07:11.450000000,2016-02-11 10:08:12.073000000
13113,2015-07-21 12:43:31.870000000,FDLS_WAREHOUSE_QA,3,dbo.config,ScmRevision,5a284a7fe0fa11c79dce3c7fb3375b85bf5df780,The build version (ie. 4791),,,,,,2015-07-21 12:43:31.870000000,FDLS,QA,2015-07-21 12:43:31.870000000,2016-02-11 10:07:14.367000000,2016-02-11 10:08:12.073000000
13114,2015-03-02 18:17:34.153000000,FDLS_WAREHOUSE_QA,4,dbo.config,coreRevision,v4.5.5-rc.1,Source control revision for core repository,2,,,,,2015-03-02 18:17:34.153000000,FDLS,QA,2015-03-02 18:17:34.153000000,2016-02-11 10:07:14.367000000,2016-02-11 10:08:12.073000000
13115,2015-02-23 17:25:04.960000000,FDLS_WAREHOUSE_PRD,3,dbo.config,ScmRevision,d737aa8759e18428914903505dd08ed74d9c75b1,The build version (ie. 4791),,,,,,2015-02-23 17:25:04.960000000,FDLS,PRD,2015-02-23 17:25:04.960000000,2016-02-11 10:07:14.980000000,2016-02-11 10:08:12.073000000
13116,2015-02-23 17:25:05.190000000,FDLS_WAREHOUSE_PRD,4,dbo.config,coreRevision,v4.5.2-rc.2,Source control revision for core repository,1,,,,,2015-02-23 17:25:05.190000000,FDLS,PRD,2015-02-23 17:25:05.190000000,2016-02-11 10:07:14.980000000,2016-02-11 10:08:12.073000000
13117,2016-02-08 17:36:45.457000000,CHPW_WAREHOUSE_UAT,3,dbo.config,ScmRevision,5e096f8b50714162370bc64ea2bad721692d1b42,Client Repository SHA commit,,,,,,2016-02-08 17:36:45.457000000,CHPW,UAT,2016-02-08 17:36:45.457000000,2016-02-11 10:07:16.693000000,2016-02-11 10:08:12.073000000
13118,2016-02-02 23:53:06.690000000,CHPW_WAREHOUSE_UAT,4,dbo.config,coreRevision,v4.9.5,Branch name (tag) for core repository,14,,,,,2016-02-02 23:53:06.690000000,CHPW,UAT,2016-02-02 23:53:06.690000000,2016-02-11 10:07:16.693000000,2016-02-11 10:08:12.073000000
13119,2016-02-08 14:56:02.053000000,CHPW_WAREHOUSE_QA,3,dbo.config,ScmRevision,5e096f8b50714162370bc64ea2bad721692d1b42,Client Repository SHA commit,,,,,,2016-02-08 14:56:02.053000000,CHPW,QA,2016-02-08 14:56:02.053000000,2016-02-11 10:07:18.263000000,2016-02-11 10:08:12.073000000
13120,2016-01-29 22:18:45.603000000,CHPW_WAREHOUSE_QA,4,dbo.config,coreRevision,v4.9.5,Branch name (tag) for core repository,14,,,,,2016-01-29 22:18:45.603000000,CHPW,QA,2016-01-29 22:18:45.603000000,2016-02-11 10:07:18.263000000,2016-02-11 10:08:12.073000000
13121,2016-02-11 09:19:55.947000000,CHPW_WAREHOUSE_PRD,3,dbo.config,ScmRevision,84061fd96b3d470bfc9f790ab1006110880e34d3,Client Repository SHA commit,,,,,,2016-02-11 09:19:55.947000000,CHPW,PRD,2016-02-11 09:19:55.947000000,2016-02-11 10:07:18.320000000,2016-02-11 10:08:12.073000000
13122,2016-02-05 04:03:03.963000000,CHPW_WAREHOUSE_PRD,4,dbo.config,coreRevision,v4.9.5,Branch name (tag) for core repository,14,,,,,2016-02-05 04:03:03.963000000,CHPW,PRD,2016-02-05 04:03:03.963000000,2016-02-11 10:07:18.320000000,2016-02-11 10:08:12.073000000
13123,2016-02-09 18:10:41.930000000,CHPW_WAREHOUSE_DEV,3,dbo.config,ScmRevision,f7d98729afcfd562e12db6fe1601454b89353524,Client Repository SHA commit,,,,,,2016-02-09 18:10:41.930000000,CHPW,DEV,2016-02-09 18:10:41.930000000,2016-02-11 10:07:19.950000000,2016-02-11 10:08:12.073000000
13124,2016-02-09 18:00:27.393000000,CHPW_WAREHOUSE_DEV,4,dbo.config,coreRevision,v4.9.6,Branch name (tag) for core repository,15,,,,,2016-02-09 18:00:27.393000000,CHPW,DEV,2016-02-09 18:00:27.393000000,2016-02-11 10:07:19.950000000,2016-02-11 10:08:12.073000000
13125,2016-01-21 15:11:43.500000000,CCCN_WAREHOUSE_UAT,3,dbo.config,ScmRevision,93a16b6996f4a0a98aeb5a2fd290c5d598a1c715,Client Repository SHA commit,,,,,,2016-01-21 15:11:43.500000000,CCCN,UAT,2016-01-21 15:11:43.500000000,2016-02-11 10:07:21.230000000,2016-02-11 10:08:12.073000000
13126,2016-01-21 15:07:50.450000000,CCCN_WAREHOUSE_UAT,4,dbo.config,coreRevision,v4.9.2,Branch name (tag) for core repository,12,,,,,2016-01-21 15:07:50.450000000,CCCN,UAT,2016-01-21 15:07:50.450000000,2016-02-11 10:07:21.230000000,2016-02-11 10:08:12.073000000
13127,2016-02-09 23:08:06.440000000,CCCN_WAREHOUSE_QA,3,dbo.config,ScmRevision,abe0100204654fd9e1f383982c2ba4fd981294a5,Client Repository SHA commit,,,,,,2016-02-09 23:08:06.440000000,CCCN,QA,2016-02-09 23:08:06.440000000,2016-02-11 10:07:23.340000000,2016-02-11 10:08:12.073000000
13128,2016-02-09 22:17:42.810000000,CCCN_WAREHOUSE_QA,4,dbo.config,coreRevision,v4.9.6,Branch name (tag) for core repository,15,,,,,2016-02-09 22:17:42.810000000,CCCN,QA,2016-02-09 22:17:42.810000000,2016-02-11 10:07:23.340000000,2016-02-11 10:08:12.073000000
13129,2016-01-28 15:49:14.383000000,CCCN_WAREHOUSE_PRD,3,dbo.config,ScmRevision,6b60a57e5056632b792a82d557437b16fd0156c0,Client Repository SHA commit,,,,,,2016-01-28 15:49:14.383000000,CCCN,PRD,2016-01-28 15:49:14.383000000,2016-02-11 10:07:23.400000000,2016-02-11 10:08:12.073000000
13130,2016-01-28 15:45:06.513000000,CCCN_WAREHOUSE_PRD,4,dbo.config,coreRevision,v4.9.2,Branch name (tag) for core repository,12,,,,,2016-01-28 15:45:06.513000000,CCCN,PRD,2016-01-28 15:45:06.513000000,2016-02-11 10:07:23.400000000,2016-02-11 10:08:12.073000000
13131,2016-02-04 13:32:09.263000000,CCCN_WAREHOUSE_DEV,3,dbo.config,ScmRevision,abe0100204654fd9e1f383982c2ba4fd981294a5,Client Repository SHA commit,,,,,,2016-02-04 13:32:09.263000000,CCCN,DEV,2016-02-04 13:32:09.263000000,2016-02-11 10:07:24.963000000,2016-02-11 10:08:12.073000000
13132,2016-02-04 13:25:02.047000000,CCCN_WAREHOUSE_DEV,26,dbo.config,coreRevision,v4.9.6,Branch name (tag) for core repository,15,,,,,2016-02-04 13:25:02.047000000,CCCN,DEV,2016-02-04 13:25:02.047000000,2016-02-11 10:07:24.963000000,2016-02-11 10:08:12.073000000
13133,2016-02-03 14:27:27.153000000,BIDCO_WAREHOUSE_QA,3,dbo.config,ScmRevision,eff4cc450aca854e604d5ff633abad830c313ad7,The build version (ie. 4791),,,,,,2016-02-03 14:27:27.153000000,BIDCO,QA,2016-02-03 14:27:27.153000000,2016-02-11 10:07:27.030000000,2016-02-11 10:08:12.073000000
13134,2015-10-12 17:46:57.447000000,BIDCO_WAREHOUSE_QA,4,dbo.config,coreRevision,v4.7.8,Source control revision for core repository,6,,,,,2015-10-12 17:46:57.447000000,BIDCO,QA,2015-10-12 17:46:57.447000000,2016-02-11 10:07:27.030000000,2016-02-11 10:08:12.073000000
13135,2015-12-09 11:30:48.363000000,BIDCO_WAREHOUSE_PRD,3,dbo.config,ScmRevision,a2dd5c8635240a08523e2fca138a7ddc21b9f768,The build version (ie. 4791),,,,,,2015-12-09 11:30:48.363000000,BIDCO,PRD,2015-12-09 11:30:48.363000000,2016-02-11 10:07:27.213000000,2016-02-11 10:08:12.073000000
13136,2015-10-22 15:16:43.563000000,BIDCO_WAREHOUSE_PRD,4,dbo.config,coreRevision,v4.7.8,Source control revision for core repository,6,,,,,2015-10-22 15:16:43.563000000,BIDCO,PRD,2015-10-22 15:16:43.563000000,2016-02-11 10:07:27.213000000,2016-02-11 10:08:12.073000000
13137,2016-02-03 20:34:50.753000000,BIDCO_WAREHOUSE_DEV,3,dbo.config,ScmRevision,ccc82e6fa5612aec0f40728eb2c796d2cf607bf3,Client Repository SHA commit,,,,,,2016-02-03 20:34:50.753000000,BIDCO,DEV,2016-02-03 20:34:50.753000000,2016-02-11 10:07:28.893000000,2016-02-11 10:08:12.073000000
13138,2016-02-03 20:14:48.017000000,BIDCO_WAREHOUSE_DEV,26,dbo.config,coreRevision,v4.9.5,Branch name (tag) for core repository,14,,,,,2016-02-03 20:14:48.017000000,BIDCO,DEV,2016-02-03 20:14:48.017000000,2016-02-11 10:07:28.893000000,2016-02-11 10:08:12.073000000
13139,2016-01-29 17:39:14.097000000,AXBRO_WAREHOUSE_UAT,3,dbo.config,ScmRevision,fe6d733d57fa98d28818ed0df9cfb9bc4f60e44b,Client Repository SHA commit,,,,,,2016-01-29 17:39:14.097000000,AXBRO,UAT,2016-01-29 17:39:14.097000000,2016-02-11 10:07:30.990000000,2016-02-11 10:08:12.073000000
13140,2016-01-29 17:30:54.190000000,AXBRO_WAREHOUSE_UAT,4,dbo.config,coreRevision,v4.9.1,Branch name (tag) for core repository,11,,,,,2016-01-29 17:30:54.190000000,AXBRO,UAT,2016-01-29 17:30:54.190000000,2016-02-11 10:07:30.990000000,2016-02-11 10:08:12.073000000
13141,2016-02-08 16:29:01.770000000,AXBRO_WAREHOUSE_QA,3,dbo.config,ScmRevision,3b05ebc8f711d09563a120088b397f9ede267f12,Client Repository SHA commit,,,,,,2016-02-08 16:29:01.770000000,AXBRO,QA,2016-02-08 16:29:01.770000000,2016-02-11 10:07:33.213000000,2016-02-11 10:08:12.073000000
13142,2016-01-19 15:13:42.620000000,AXBRO_WAREHOUSE_QA,4,dbo.config,coreRevision,v4.9.1,Branch name (tag) for core repository,11,,,,,2016-01-19 15:13:42.620000000,AXBRO,QA,2016-01-19 15:13:42.620000000,2016-02-11 10:07:33.213000000,2016-02-11 10:08:12.073000000
13143,2015-07-24 18:38:09.603000000,AXBRO_WAREHOUSE_PRD,3,dbo.config,ScmRevision,30e4f1d2e2fff8671178a64b0eec2ff9bbc8738c,The build version (ie. 4791),,,,,,2015-07-24 18:38:09.603000000,AXBRO,PRD,2015-07-24 18:38:09.603000000,2016-02-11 10:07:33.270000000,2016-02-11 10:08:12.073000000
13144,2015-07-24 18:37:06.920000000,AXBRO_WAREHOUSE_PRD,4,dbo.config,coreRevision,v4.7.0-rc.8,Source control revision for core repository,4,,,,,2015-07-24 18:37:06.920000000,AXBRO,PRD,2015-07-24 18:37:06.920000000,2016-02-11 10:07:33.270000000,2016-02-11 10:08:12.073000000
13145,2016-02-08 15:42:15.710000000,AHP_WAREHOUSE_UAT,3,dbo.config,ScmRevision,98578cf1381f5f5b18c637104c15fa91e8ec4622,Client Repository SHA commit,,,,,,2016-02-08 15:42:15.710000000,AHP,UAT,2016-02-08 15:42:15.710000000,2016-02-11 10:07:35.347000000,2016-02-11 10:08:12.073000000
12960,2015-10-16 00:00:00,CHPW_WAREHOUSE_QA,222431,version history,v4.7.8,5,,,,,,,2015-11-13 00:00:00,CHPW,QA,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
12961,2015-10-28 00:00:00,CHPW_WAREHOUSE_PRD,222432,version history,v4.7.8,5,,,,,,,2015-12-17 00:00:00,CHPW,PRD,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
12962,2015-10-02 00:00:00,AHP_WAREHOUSE_DEV,222433,version history,v4.7.8,5,,,,,,,2015-11-24 00:00:00,AHP,DEV,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
12963,2015-10-08 00:00:00,AHP_WAREHOUSE_PRD,222434,version history,v4.7.8,5,,,,,,,2015-11-19 00:00:00,AHP,PRD,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
12964,2015-10-07 00:00:00,AHP_WAREHOUSE_QA,222435,version history,v4.7.8,5,,,,,,,2015-11-03 00:00:00,AHP,QA,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
12965,2015-10-13 00:00:00,AHP_WAREHOUSE_UAT,222436,version history,v4.7.8,5,,,,,,,2015-11-17 00:00:00,AHP,UAT,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
12966,2015-10-13 00:00:00,AXBRO_WAREHOUSE_UAT,222437,version history,v4.7.8,5,,,,,,,2016-01-29 00:00:00,AXBRO,UAT,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
12967,2015-10-06 00:00:00,CHPW_WAREHOUSE_DEV,222438,version history,v4.7.8,5,,,,,,,2015-11-03 00:00:00,CHPW,DEV,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
12968,2015-10-22 00:00:00,BIDCO_WAREHOUSE_PRD,222439,version history,v4.7.8,5,,,,,,,2016-02-11 00:00:00,BIDCO,PRD,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
12969,2015-10-19 00:00:00,BIDCO_WAREHOUSE_DEV,222440,version history,v4.7.8,5,,,,,,,2016-02-03 00:00:00,BIDCO,DEV,2016-02-11 10:06:15.580000000,2016-02-11 10:06:16.297000000,2016-02-11 10:06:16.297000000
10989,2016-02-11 08:11:50.660000000,ACP_WAREHOUSE_PRD,,measures and periods, Mo 16; Q 14; Q 15; Q 16; TOTAL; TY 15; TY 16; Wk 15; Wk 16; Yr 14; Yr 15; Yr 16, 1; 1; 3; 1; 23; 6; 1; 6; 1; 1; 1; 1, Mo 15, 2016-02-06, 1TOTAL MEASURES; ACO; HEDIS, 73; 25; 48,,,2016-02-11 00:00:00,ACP,PRD,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
10990,2016-02-11 08:11:50.660000000,ACP_WAREHOUSE_QA,,measures and periods, Mo 16; Q 15; Q 16; TOTAL; TY 15; TY 16; Wk 15; Wk 16; Yr 15; Yr 16, 1; 3; 1; 21; 5; 2; 4; 3; 1; 1, Mo 15; Yr 14, 2015-12-01; 2016-01-14, 1TOTAL MEASURES; ACO; HEDIS, 69; 25; 44,,,2016-02-08 00:00:00,ACP,QA,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
10991,2016-02-11 08:11:50.660000000,AHP_WAREHOUSE_DEV,,measures and periods, Mo 16; Q 16; TOTAL; TY 16; Wk 16; Yr 14; Yr 15; Yr 16, 1; 1; 7; 1; 1; 1; 1; 1, Mo 15; Q 15; TY 15; Wk 15; Yr 13, 2015-11-16; 2015-11-16; 2015-11-16; 2015-11-16; 2015-11-16, 1TOTAL MEASURES; ACO; IPP/ACQA, 81; 25; 56, HEDIS, 2015-11-16,2016-02-05 00:00:00,AHP,DEV,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
10992,2016-02-11 08:11:50.660000000,AHP_WAREHOUSE_PRD,,measures and periods, Mo 16; Q 16; TOTAL; TY 16; Wk 16; Yr 14; Yr 15; Yr 16, 1; 1; 7; 1; 1; 1; 1; 1, Mo 14; Mo 15; Q 14; Q 15; TY 15; Wk 15; Yr 13, 2016-02-06; 2016-02-06; 2016-02-06; 2016-02-06; 2016-02-06; 2016-02-06; 2016-02-06, 1TOTAL MEASURES; ACO; IPP/ACQA, 43; 25; 18, ACO 2015; HEDIS, 2016-02-06; 2016-02-06,2016-02-11 00:00:00,AHP,PRD,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
10993,2016-02-11 08:11:50.660000000,AHP_WAREHOUSE_QA,,measures and periods, Mo 16; Q 16; TOTAL; TY 16; Wk 16; Yr 14; Yr 15; Yr 16, 1; 1; 7; 1; 1; 1; 1; 1, Mo 14; Mo 15; Q 14; Q 15; TY 15; Wk 15; Yr 13, 2016-01-24; 2016-01-24; 2016-01-24; 2016-01-24; 2016-01-24; 2016-01-24; 2016-01-23, 1TOTAL MEASURES; ACO; IPP/ACQA, 58; 25; 33, ACO 2015; HEDIS; MU S1; PCMH, 2016-01-24; 2016-01-24; 2015-04-24; 2015-04-24,2016-02-05 00:00:00,AHP,QA,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
10994,2016-02-11 08:11:50.660000000,AHP_WAREHOUSE_UAT,,measures and periods, Mo 16; Q 16; TOTAL; TY 16; Wk 16; Yr 14; Yr 15; Yr 16, 1; 1; 7; 1; 1; 1; 1; 1, Mo 14; Mo 15; Q 14; Q 15; TY 15; Wk 14; Wk 15; Yr 13, 2016-01-10; 2016-01-11; 2016-01-10; 2016-02-08; 2016-01-11; 2016-01-10; 2016-01-11; 2016-01-09, 1TOTAL MEASURES; ACO; IPP/ACQA, 43; 25; 18, ACO 2015; HEDIS, 2016-01-11; 2016-01-11,2016-02-09 00:00:00,AHP,UAT,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
10995,2016-02-11 08:11:50.660000000,all,,measures and periods, TOTAL; Yr 13; Yr 14; Q 14; Mo 14; Wk 14; Yr 15; TY 15; Q 15; Mo 15; Wk 15; Yr 16; TY 16; Q 16; Mo 16; Wk 16,,,, 1TOTAL MEASURES; ACO; ACO 2015; CCO Claims; CCO Hybrid; HEDIS; HEDIS 2016; IPP/ACQA; MSSP; MU CQM; MU S1; MU S2; P4P 2014; P4P 2015; PCMH; UDS; UDS 2016,,,,1900-01-01 00:00:00,,,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
10996,2016-02-11 08:11:50.660000000,AXBRO_WAREHOUSE_QA,,measures and periods, Mo 16; Q 16; TOTAL; TY 16; Wk 16; Yr 14; Yr 16, 1; 1; 6; 1; 1; 1; 1, Mo 15; Q 15; TY 15; Wk 15; Yr 13; Yr 15, 2015-10-21; 2015-10-21; 2015-10-21; 2015-10-21; 2015-10-21; 2015-10-21, 1TOTAL MEASURES; ACO; HEDIS; MU CQM; P4P 2015, 103; 25; 48; 22; 8,,,2016-01-19 00:00:00,AXBRO,QA,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
10997,2016-02-11 08:11:50.660000000,AXBRO_WAREHOUSE_UAT,,measures and periods, Mo 16; Q 16; TOTAL; TY 16; Wk 16; Yr 14; Yr 16, 1; 1; 6; 1; 1; 1; 1, Mo 15; Q 15; TY 15; Wk 15; Yr 13; Yr 15, 2015-12-07; 2015-12-07; 2015-12-07; 2015-12-07; 2015-12-07; 2015-12-07, 1TOTAL MEASURES; ACO; HEDIS; MU CQM; P4P 2015, 103; 25; 48; 22; 8,,,2016-02-01 00:00:00,AXBRO,UAT,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
10998,2016-02-11 08:11:50.660000000,CCCN_WAREHOUSE_DEV,,measures and periods, Mo 16; Q 16; TOTAL; TY 16; Wk 16; Yr 16, 1; 1; 5; 1; 1; 1, Mo 14; Mo 15; Q 14; Q 15; TY 15; Wk 14; Wk 15; Yr 13; Yr 14; Yr 15, 2016-01-26; 2016-01-26; 2016-01-26; 2016-01-26; 2016-01-26; 2015-10-11; 2016-01-26; 2015-10-11; 2016-01-25; 2016-01-25, 1TOTAL MEASURES; HEDIS; HEDIS 2016; P4P 2014; P4P 2015; UDS 2016, 52; 9; 5; 12; 12; 14, ACO 2015; IPP/ACQA; MU CQM, 2016-01-26; 2016-01-26; 2015-10-11,2016-02-05 00:00:00,CCCN,DEV,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
10999,2016-02-11 08:11:50.660000000,CCCN_WAREHOUSE_PRD,,measures and periods, Mo 16; Q 16; TOTAL; TY 16; Wk 16; Yr 16, 1; 1; 5; 1; 1; 1, Mo 14; Mo 15; Q 14; Q 15; TY 15; Wk 15; Yr 14; Yr 15, 2016-02-07; 2016-02-07; 2016-02-07; 2016-02-07; 2016-02-07; 2016-02-07; 2016-02-07; 2016-02-07, 1TOTAL MEASURES; HEDIS; HEDIS 2016; IPP/ACQA; P4P 2014; P4P 2015, 48; 20; 2; 1; 13; 12,,,2016-02-11 00:00:00,CCCN,PRD,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
11000,2016-02-11 08:11:50.660000000,CCCN_WAREHOUSE_QA,,measures and periods, Mo 16; Q 16; TOTAL; TY 16; Wk 16; Yr 16, 1; 1; 5; 1; 1; 1, Mo 14; Mo 15; Q 14; Q 15; TY 15; Wk 14; Wk 15; Yr 13; Yr 14; Yr 15, 2016-01-30; 2016-01-31; 2016-01-30; 2016-01-31; 2016-01-31; 2016-01-30; 2016-01-31; 2016-01-30; 2016-01-30; 2016-01-30, 1TOTAL MEASURES; HEDIS; HEDIS 2016; P4P 2014; P4P 2015; UDS 2016, 52; 9; 5; 12; 12; 14, ACO; ACO 2015; IPP/ACQA; MU CQM; MU S1; MU S2; PCMH, 2016-01-31; 2016-02-01; 2016-02-08; 2016-01-31; 2016-01-31; 2016-01-31; 2016-01-31,2016-02-10 00:00:00,CCCN,QA,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
11001,2016-02-11 08:11:50.660000000,CCCN_WAREHOUSE_UAT,,measures and periods, Mo 14; Mo 15; Q 14; Q 15; TOTAL; TY 15; Wk 15; Yr 14; Yr 15; Yr 16, 12; 12; 4; 4; 69; 7; 27; 1; 1; 1, Mo 16; Q 16; TY 16; Wk 16, 2016-02-10; 2016-02-10; 2016-02-10; 2016-02-10, 1TOTAL MEASURES; HEDIS; HEDIS 2016; IPP/ACQA; P4P 2014; P4P 2015, 48; 20; 2; 1; 13; 12,,,2016-02-11 00:00:00,CCCN,UAT,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
11002,2016-02-11 08:11:50.660000000,CHPW_WAREHOUSE_DEV,,measures and periods, Mo 16; Q 14; Q 15; Q 16; TOTAL; TY 16; Wk 16; Yr 14; Yr 16, 1; 3; 4; 1; 13; 1; 1; 1; 1, Mo 14; Mo 15; TY 15; Wk 14; Wk 15; Yr 13; Yr 15, 2015-12-27; 2016-01-20; 2016-01-14; 2015-12-27; 2016-01-02; 2015-12-27; 2016-01-20, 1TOTAL MEASURES; P4P 2014; P4P 2015, 24; 12; 12, ACO; HEDIS; IPP/ACQA; MU CQM; MU S1; MU S2; PCMH; UDS 2016, 2015-12-28; 2015-12-28; 2015-12-28; 2015-12-28; 2015-11-10; 2015-12-28; 2015-11-10; 2016-02-04,2016-02-04 00:00:00,CHPW,DEV,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
11003,2016-02-11 08:11:50.660000000,CHPW_WAREHOUSE_PRD,,measures and periods, Mo 16; Q 14; Q 15; Q 16; TOTAL; TY 16; Wk 16; Yr 14; Yr 16, 1; 3; 4; 1; 13; 1; 1; 1; 1, Mo 14; Mo 15; TY 15; Wk 15; Yr 13; Yr 15, 2015-11-29; 2015-12-31; 2015-12-31; 2015-12-31; 2016-01-12; 2015-12-31, 1TOTAL MEASURES; P4P 2014; P4P 2015; UDS, 39; 12; 12; 15, ACO; HEDIS; IPP/ACQA; MU CQM; MU S1; MU S2; PCMH, 2015-11-29; 2015-11-29; 2015-11-29; 2015-11-29; 2015-02-10; 2015-02-10; 2015-02-10,2016-02-06 00:00:00,CHPW,PRD,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
11004,2016-02-11 08:11:50.660000000,CHPW_WAREHOUSE_QA,,measures and periods, Mo 16; Q 14; Q 15; Q 16; TOTAL; TY 16; Wk 16; Yr 14; Yr 16, 1; 3; 4; 1; 13; 1; 1; 1; 1, Mo 14; Mo 15; TY 15; Wk 14; Wk 15; Yr 13; Yr 15, 2015-11-18; 2015-12-17; 2015-12-17; 2015-11-18; 2015-12-17; 2015-12-11; 2015-12-17, 1TOTAL MEASURES; P4P 2014; P4P 2015; UDS, 39; 12; 12; 15, ACO; HEDIS; IPP/ACQA; MU CQM; MU S1; MU S2; PCMH, 2015-11-23; 2015-11-23; 2015-11-23; 2015-11-23; 2015-11-23; 2015-11-23; 2015-11-23,2016-02-01 00:00:00,CHPW,QA,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
11005,2016-02-11 08:11:50.660000000,CHPW_WAREHOUSE_UAT,,measures and periods, Mo 16; Q 14; Q 15; Q 16; TOTAL; TY 16; Wk 16; Yr 14; Yr 16, 1; 3; 4; 1; 13; 1; 1; 1; 1, Mo 14; Mo 15; TY 15; Wk 14; Wk 15; Yr 13; Yr 15, 2015-12-01; 2016-01-12; 2016-01-12; 2015-12-01; 2015-12-20; 2015-12-21; 2016-01-12, 1TOTAL MEASURES; P4P 2014; P4P 2015; UDS, 39; 12; 12; 15, ACO; HEDIS; IPP/ACQA; MU CQM; MU S1; MU S2; PCMH, 2015-12-02; 2015-12-02; 2015-12-02; 2015-12-02; 2015-12-02; 2015-12-02; 2015-12-02,2016-02-04 00:00:00,CHPW,UAT,2016-02-11 08:11:50.660000000,2016-02-11 08:11:50.690000000,2016-02-11 08:11:50.690000000
